"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RMND5B",138.714136422857,-0.527444363287463,0.135615524202663,-3.88926243059941,0.000100549343150466,0.000894587637104014
"NHP2",930.328729146287,-0.320453855772438,0.151135540087423,-2.12030774222313,0.0339801011767478,0.0936133267784122
"HNRNPAB",2429.22537313149,0.182854582569999,0.101679086817385,1.79834996844931,0.0721215659050007,0.166104702723763
"COL23A1",3.77748346256738,1.03614801704005,1.0152242745591,1.02060997062944,0.307439263685542,0.478386851075166
"CLK4",169.243980796993,0.0468266382754378,0.17674701169105,0.264935954658683,0.791058799881403,0.87441244843131
"ZNF354A",193.501789089529,-0.0147251592637759,0.167902468958742,-0.0877006714379781,0.930114585951308,0.960433529471346
"AACSP1",0.888778163745059,-2.8264903619119,1.73223031939972,-1.63170585935211,0.102741465133316,NA
"ZNF354B",47.6636123701456,0.458159342189164,0.276724928292979,1.65564896887097,0.0977929272729115,0.208543417409484
"ZFP2",9.57761150781423,0.212192734253855,0.485497742884232,0.437062246661058,0.662066205931788,0.787938703097369
"ZNF454",4.87547936295747,0.649037590015965,0.719602724162548,0.901938761795678,0.367089399126382,0.538829438511171
"GRM6",0.426340901703207,1.34555503289471,2.41275510219567,0.557684048277517,0.577060152267547,NA
"ZNF879",29.0797804033829,0.00397999928244967,0.278194272692861,0.0143065464429736,0.988585416860359,0.993169949894013
"ZNF354C",47.0123911463685,0.0102955393042818,0.224768358741601,0.0458051095889248,0.963465586224304,0.97890548868968
"ADAMTS2",0.261298687550461,0.136749056108661,3.45209508842965,0.0396133514882025,0.968401382846403,NA
"RUFY1",348.522514694323,-0.209056255467936,0.10368280919895,-2.01630585709528,0.0437680028371585,0.113366239303391
"HNRNPH1",2906.31964177222,0.287523517984427,0.0790269207428664,3.6382983834073,0.000274445353002265,0.00204679244687154
"C5orf60",0.333069892024265,-0.765268360479491,2.93383441278976,-0.260842383313584,0.794214058357059,NA
"CBY3",0.194646462628604,-1.3312902981193,3.65908788185557,-0.363831189931461,0.715984070340184,NA
"CANX",7103.1929528332,0.330955887719921,0.107629257654981,3.07496209609511,0.0021052930753487,0.0107190195647359
"MAML1",333.96840848027,0.0744139035029841,0.151981350712383,0.489625228057148,0.624399121079295,0.758494712795784
"LTC4S",1.29245896088146,-1.32496639623017,1.01678102151561,-1.30309906282002,0.192540943545124,NA
"MGAT4B",1837.86916615316,-0.280251499524628,0.102399645395535,-2.73684052754395,0.00620323561438935,0.0252044536067835
"SQSTM1",4338.12293250015,0.172716508658876,0.183237213234715,0.942584236083294,0.345893606119281,0.51873328237964
"TBC1D9B",1497.64413349842,-0.272030036800755,0.0826255775364789,-3.29232236447188,0.000993636458482396,0.00589358991106812
